Date,Stock,Company,Sector,Close Price,Daily Gain %,Week Gain %,Volume Spike (x avg),RSI (14d),52W High,52W Low,Dist from 52W High %,Sector Weekly Gain %,Market Cap,P/E Ratio,Revenue (Cr),Revenue QoQ %,Revenue YoY %,Net Profit (Cr),Profit QoQ %,Profit YoY %,Operating Profit (Cr),EBITDA Margin %,EPS,EPS Growth YoY %,Operating CF (Cr),Debt to Equity,ROE %,ROCE %,Growth Flags,News (Last 2 Days)
2026-07-20,LICHSGFIN.NS,LIC HOUSING FINANCE LTD,Financial Services,,,,1.59,,564.0,530.6,,0.82,303882305536,5.42,2362.18,4.99,12.7,1492.54,6.76,4.02,N/A,N/A,27.13,3.99,N/A,6.43,14.41,1.75,—,"Quant Small Cap Fund exits RIL, 8 others; raises exposure to two Adani stocks. Check full list
Board Meeting Intimation for Prior Intimation Of Board Meeting To Consider And Approve The Un-Audited Financial Results For The First Quarter Ended 30Th June, 2026
Get multiple analysts' prediction on LIC Housing"
2026-07-20,GODIGIT.NS,GO DIGIT GENERAL INS LTD,Financial Services,,,,3.18,,322.75,281.9,,0.82,259691757568,47.69,2710.87,5.46,11.27,149.42,6.66,26.07,N/A,N/A,1.62,25.58,N/A,0.07,11.71,1.91,—,"Go Digit Insurance shares jump 9% after Rs 100 crore block deal attracts MFs, global investor
5 stocks with consistent score improvement and upside potential of up to 32% in 1 year, according to analysts
Stocks in news: Cochin Shipyard, Bharat Forge, HUL, Dr Reddy's, L&T
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
Get multiple analysts' prediction on Go Digit General Ins"
2026-07-20,AXISBANK.NS,AXIS BANK LIMITED,Unknown,,,,3.58,,1383.43,1248.84,,0.0,0,14.87,22062.98,-0.23,5.47,7602.63,8.44,12.76,N/A,N/A,24.47,12.3,N/A,N/A,N/A,N/A,—,"Corporate loan growth outpaces retail advances at top private banks
India Inc is returning to banks for money, but retail borrowers aren’t keeping pace
Axis Bank shares fall 5% after Q1 earnings fail to cheer D-Street. What brokerages say
Announcement under Regulation 30 (LODR)-Newspaper Publication
Get multiple analysts' prediction on Axis Bank"
2026-07-20,SOLARINDS.NS,SOLAR INDUSTRIES (I) LTD,Basic Materials,,,,1.55,,18696.0,16899.0,,-1.99,1721844760576,103.04,3052.75,19.79,40.9,547.63,22.72,69.95,871.72,28.56,60.52,69.95,N/A,0.23,31.33,15.45,Revenue +40.9% YoY | Revenue +19.79% QoQ | Profit +69.95% YoY | Profit +22.72% QoQ | EPS +69.95% YoY | EBITDA Margin 28.56% | ROE 31.33%,No recent news
2026-07-20,CROMPTON.NS,CROMPT GREA CON ELEC LTD,Consumer Cyclical,,,,1.61,,294.75,253.0,,0.0,168770093056,N/A,2283.27,20.28,29.04,-533.93,-643.11,-586.1,286.52,12.55,-8.29,-584.8,N/A,0.06,-6.34,6.59,Revenue +29.04% YoY | Revenue +20.28% QoQ,No recent news
2026-07-20,GESHIP.NS,THE GE SHPG.LTD,Industrials,,,,1.8,,1719.6,1345.4,,-0.55,198035816448,6.74,1511.4,3.92,23.58,1044.09,28.5,187.56,862.38,57.06,73.13,187.57,N/A,0.06,18.85,6.66,Profit +187.56% YoY | Profit +28.5% QoQ | EPS +187.57% YoY | EBITDA Margin 57.06%,No recent news
2026-07-20,ACI.NS,ARCHEAN CHEMICAL IND LTD,Basic Materials,,,,2.81,,550.4,514.55,,-1.99,69988564992,65.61,300.94,18.22,-12.92,13.42,-43.23,-74.94,49.08,16.31,1.13,-73.9,N/A,0.24,5.55,3.62,Revenue +18.22% QoQ,No recent news
2026-07-20,PNB.NS,PUNJAB NATIONAL BANK,Financial Services,,,,5.83,,109.8,99.04,,0.82,1284451336192,6.99,14659.24,-6.86,0.76,5591.64,0.64,16.47,N/A,N/A,4.83,15.55,N/A,N/A,N/A,N/A,—,"NRE FD interest rates up to 6.70%: SBI, HDFC Bank, PNB and more; which bank offers best returns for NRIs
5-year Senior citizen FD interest rates up to 8.05%: SBI vs PNB vs HDFC Bank vs other banks
Eight public sector banks add 13,223 employees in FY26; SBI leads hiring spree
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome
Announcement under Regulation 30 (LODR)-Press Release / Media Release"
2026-07-20,TORNTPOWER.NS,TORRENT POWER LTD,Utilities,,,,1.69,,1507.38,1357.3,,0.0,722244993024,29.88,6406.07,-5.49,-0.78,318.2,-50.52,-69.97,1220.22,19.05,6.31,-70.0,N/A,0.71,13.02,6.24,—,"For low risk-takers: 5 large-caps from different sectors with an upside potential of up to 31%
Stock picks of the week: 5 stocks with consistent score improvement and upside potential of up to 28%
Stock Radar: Torrent Power stock breaks out from 1-year old triangle pattern to hit fresh 52-week highs; time to buy?
Stocks in news: Torrent Power, GAIL, J&K Bank, Ola Electric, Vedanta, Infosys
Get multiple analysts' prediction on Torrent Power"
2026-07-20,JSWSTEEL.NS,JSW STEEL LIMITED,Basic Materials,,,,1.73,,1305.4,1209.25,,-1.99,0,12.41,46662.0,-6.3,5.23,4651.0,-71.59,209.45,10009.0,21.45,19.05,209.76,N/A,0.95,N/A,N/A,Profit +209.45% YoY | EPS +209.76% YoY,"JSW Steel’s Q1 profit soars 2x YoY on robust topline growth
JSW Steel’s profit doubles on revenue growth, beats estimates
JSW Steel Q1 Results: Net profit doubles to Rs 4,696 crore
Announcement under Regulation 30 (LODR)-Newspaper Publication
Get multiple analysts' prediction on JSW Steel"
